date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:13:35	5924/5924	---M--	200	added ('OK')	image/png	etag:%221f7b1b3-1724-50713bee4ec00%22	http://www.tiqbiz.com/public_user_files/companylogosV5/windows/963.png	C:/Users/dell%20pc/Desktop/tiqbiz/www.tiqbiz.com/public_user_files/companylogosV5/windows/963.png	(from http://tiqbiz.com/in/)
21:13:36	14792/14792	---M--	200	added ('OK')	image/png	etag:%221f76e61-39c8-507cad0e4d840%22	http://www.tiqbiz.com/public_user_files/companylogosV5/windows/969.png	C:/Users/dell%20pc/Desktop/tiqbiz/www.tiqbiz.com/public_user_files/companylogosV5/windows/969.png	(from http://tiqbiz.com/in/)
21:13:37	32904/32904	---M--	200	added ('OK')	image/png	etag:%221f74f36-8088-507b67f3252c0%22	http://www.tiqbiz.com/public_user_files/companylogosV5/windows/973.png	C:/Users/dell%20pc/Desktop/tiqbiz/www.tiqbiz.com/public_user_files/companylogosV5/windows/973.png	(from http://tiqbiz.com/in/)
21:13:39	15660/15660	---M--	200	added ('OK')	image/png	etag:%221f7b69c-3d2c-50921216e49c0%22	http://www.tiqbiz.com/public_user_files/companylogosV5/windows/1005.png	C:/Users/dell%20pc/Desktop/tiqbiz/www.tiqbiz.com/public_user_files/companylogosV5/windows/1005.png	(from http://tiqbiz.com/in/)
21:13:40	30300/30300	---M--	200	added ('OK')	image/png	etag:%221f75aff-765c-508b7d9f06100%22	http://www.tiqbiz.com/public_user_files/companylogosV5/windows/1000.png	C:/Users/dell%20pc/Desktop/tiqbiz/www.tiqbiz.com/public_user_files/companylogosV5/windows/1000.png	(from http://tiqbiz.com/in/)
21:13:41	24972/24972	---M--	200	added ('OK')	image/png	etag:%221f7b6b3-618c-5092124970100%22	http://www.tiqbiz.com/public_user_files/companylogosV5/windows/1018.png	C:/Users/dell%20pc/Desktop/tiqbiz/www.tiqbiz.com/public_user_files/companylogosV5/windows/1018.png	(from http://tiqbiz.com/in/)
21:13:41	18519/18519	---M--	200	added ('OK')	image/png	etag:%221f6d002-4857-509a988650c80%22	http://www.tiqbiz.com/public_user_files/companylogosV5/windows/1025.png	C:/Users/dell%20pc/Desktop/tiqbiz/www.tiqbiz.com/public_user_files/companylogosV5/windows/1025.png	(from http://tiqbiz.com/in/)
21:13:44	29849/29849	---M--	200	added ('OK')	image/png	etag:%221fbe0d9-7499-50a4e57201340%22	http://www.tiqbiz.com/public_user_files/companylogosV5/windows/1040.png	C:/Users/dell%20pc/Desktop/tiqbiz/www.tiqbiz.com/public_user_files/companylogosV5/windows/1040.png	(from http://tiqbiz.com/in/)
21:13:45	26347/26347	---M--	200	added ('OK')	image/png	etag:%221fa7086-66eb-50c6e96c545c0%22	http://www.tiqbiz.com/public_user_files/companylogosV5/windows/1046.png	C:/Users/dell%20pc/Desktop/tiqbiz/www.tiqbiz.com/public_user_files/companylogosV5/windows/1046.png	(from http://tiqbiz.com/in/)
21:13:47	38530/38530	---M--	200	added ('OK')	image/png	etag:%221fa708b-9682-50c6e96d48800%22	http://www.tiqbiz.com/public_user_files/companylogosV5/windows/1047.png	C:/Users/dell%20pc/Desktop/tiqbiz/www.tiqbiz.com/public_user_files/companylogosV5/windows/1047.png	(from http://tiqbiz.com/in/)
21:13:48	38530/38530	---M--	200	added ('OK')	image/png	etag:%221fa708c-9682-50c6e96e3ca40%22	http://www.tiqbiz.com/public_user_files/companylogosV5/windows/1048.png	C:/Users/dell%20pc/Desktop/tiqbiz/www.tiqbiz.com/public_user_files/companylogosV5/windows/1048.png	(from http://tiqbiz.com/in/)
21:13:51	42473/42473	---M--	200	added ('OK')	image/png	etag:%221fa7093-a5e9-50c6e9720d340%22	http://www.tiqbiz.com/public_user_files/companylogosV5/windows/1053.png	C:/Users/dell%20pc/Desktop/tiqbiz/www.tiqbiz.com/public_user_files/companylogosV5/windows/1053.png	(from http://tiqbiz.com/in/)
21:13:55	65034/65034	---M--	200	added ('OK')	image/png	etag:%221fa7080-fe0a-50ca574b96ec0%22	http://www.tiqbiz.com/public_user_files/companylogosV5/windows/1064.png	C:/Users/dell%20pc/Desktop/tiqbiz/www.tiqbiz.com/public_user_files/companylogosV5/windows/1064.png	(from http://tiqbiz.com/in/)
21:13:57	65034/65034	---M--	200	added ('OK')	image/png	etag:%221c2513d-fe0a-50ca6ad96d100%22	http://www.tiqbiz.com/public_user_files/companylogosV5/windows/1065.png	C:/Users/dell%20pc/Desktop/tiqbiz/www.tiqbiz.com/public_user_files/companylogosV5/windows/1065.png	(from http://tiqbiz.com/in/)
21:14:00	3643/3643	---M--	200	added ('OK')	image/jpeg	etag:%221fc6490-e3b-50b56033d5f40%22	http://tiqbiz.com/in/wp-content/uploads/sites/6/2014/11/app-icon-160x160.jpg	C:/Users/dell%20pc/Desktop/tiqbiz/tiqbiz.com/in/wp-content/uploads/sites/6/2014/11/app-icon-160x160.jpg	(from http://tiqbiz.com/in/)
21:14:02	5037/5037	---M--	200	added ('OK')	image/png	etag:%221fc6432-13ad-50b56087c2540%22	http://tiqbiz.com/in/wp-content/uploads/sites/6/2014/11/tiqbiz-logo-150x42.png	C:/Users/dell%20pc/Desktop/tiqbiz/tiqbiz.com/in/wp-content/uploads/sites/6/2014/11/tiqbiz-logo-150x42.png	(from http://tiqbiz.com/in/)
21:14:06	16305/16305	---M--	200	added ('OK')	application/javascript	etag:%221fc9c9c-3fb1-50c699146f800%22	http://tiqbiz.com/in/wp-content/plugins/contact-form-7/includes/js/jquery.form.min.js?ver=3.50.0-2014.02.05	C:/Users/dell%20pc/Desktop/tiqbiz/tiqbiz.com/in/wp-content/plugins/contact-form-7/includes/js/jquery.form.min9d5c.js	(from http://tiqbiz.com/in/)
21:14:09	9630/9630	---M--	200	added ('OK')	application/javascript	etag:%221fc9c9d-259e-50c6991563a40%22	http://tiqbiz.com/in/wp-content/plugins/contact-form-7/includes/js/scripts.js?ver=3.8	C:/Users/dell%20pc/Desktop/tiqbiz/tiqbiz.com/in/wp-content/plugins/contact-form-7/includes/js/scriptsf2b5.js	(from http://tiqbiz.com/in/)
21:14:15	29110/29110	---M--	200	added ('OK')	application/javascript	etag:%221fc59dd-71b6-50b563bcdf680%22	http://tiqbiz.com/in/wp-content/themes/kane/assets/vendor/bootstrap/js/bootstrap.min.js	C:/Users/dell%20pc/Desktop/tiqbiz/tiqbiz.com/in/wp-content/themes/kane/assets/vendor/bootstrap/js/bootstrap.min.js	(from http://tiqbiz.com/in/)
21:14:17	9536/9536	---M--	200	added ('OK')	application/javascript	etag:%221fc59f6-2540-50b55580e2140%22	http://tiqbiz.com/in/wp-content/themes/kane/assets/vendor/html5shiv.js	C:/Users/dell%20pc/Desktop/tiqbiz/tiqbiz.com/in/wp-content/themes/kane/assets/vendor/html5shiv.js	(from http://tiqbiz.com/in/)
21:14:18	1488/1488	---M--	200	added ('OK')	application/javascript	etag:%221fc59f8-5d0-50b55581d6380%22	http://tiqbiz.com/in/wp-content/themes/kane/assets/vendor/jquery.localScroll.min.js	C:/Users/dell%20pc/Desktop/tiqbiz/tiqbiz.com/in/wp-content/themes/kane/assets/vendor/jquery.localScroll.min.js	(from http://tiqbiz.com/in/)
21:14:20	2589/2589	---M--	200	added ('OK')	application/javascript	etag:%221fc59fa-a1d-50b55583be800%22	http://tiqbiz.com/in/wp-content/themes/kane/assets/vendor/jquery.scrollTo.min.js	C:/Users/dell%20pc/Desktop/tiqbiz/tiqbiz.com/in/wp-content/themes/kane/assets/vendor/jquery.scrollTo.min.js	(from http://tiqbiz.com/in/)
21:14:22	8097/8097	---M--	200	added ('OK')	application/javascript	etag:%221fc59f7-1fa1-50b55581d6380%22	http://tiqbiz.com/in/wp-content/themes/kane/assets/vendor/jquery.easing.1.3.js	C:/Users/dell%20pc/Desktop/tiqbiz/tiqbiz.com/in/wp-content/themes/kane/assets/vendor/jquery.easing.1.3.js	(from http://tiqbiz.com/in/)
21:14:25	12636/12636	---M--	200	added ('OK')	application/javascript	etag:%221fc59fb-315c-50b55584b2a40%22	http://tiqbiz.com/in/wp-content/themes/kane/assets/vendor/jquery.stellar.min.js	C:/Users/dell%20pc/Desktop/tiqbiz/tiqbiz.com/in/wp-content/themes/kane/assets/vendor/jquery.stellar.min.js	(from http://tiqbiz.com/in/)
21:14:26	3655/3655	---M--	200	added ('OK')	application/javascript	etag:%221fc59fe-e47-50b555869aec0%22	http://tiqbiz.com/in/wp-content/themes/kane/assets/vendor/respond.min.js	C:/Users/dell%20pc/Desktop/tiqbiz/tiqbiz.com/in/wp-content/themes/kane/assets/vendor/respond.min.js	(from http://tiqbiz.com/in/)
21:14:27	2993/2993	---M--	200	added ('OK')	application/javascript	etag:%221fc59ff-bb1-50b555878f100%22	http://tiqbiz.com/in/wp-content/themes/kane/assets/vendor/retina-1.1.0.min.js	C:/Users/dell%20pc/Desktop/tiqbiz/tiqbiz.com/in/wp-content/themes/kane/assets/vendor/retina-1.1.0.min.js	(from http://tiqbiz.com/in/)
21:14:29	3959/3959	---M--	200	added ('OK')	application/javascript	etag:%221fc5a00-f77-50b555878f100%22	http://tiqbiz.com/in/wp-content/themes/kane/assets/vendor/simple-expand.min.js	C:/Users/dell%20pc/Desktop/tiqbiz/tiqbiz.com/in/wp-content/themes/kane/assets/vendor/simple-expand.min.js	(from http://tiqbiz.com/in/)
21:14:31	7677/7677	---M--	200	added ('OK')	application/javascript	etag:%221fc5a01-1dfd-50b5558883340%22	http://tiqbiz.com/in/wp-content/themes/kane/assets/vendor/smoothscroll.js	C:/Users/dell%20pc/Desktop/tiqbiz/tiqbiz.com/in/wp-content/themes/kane/assets/vendor/smoothscroll.js	(from http://tiqbiz.com/in/)
21:14:33	5445/5445	---M--	200	added ('OK')	application/javascript	etag:%221fc59f9-1545-50b55583be800%22	http://tiqbiz.com/in/wp-content/themes/kane/assets/vendor/jquery.nav.js	C:/Users/dell%20pc/Desktop/tiqbiz/tiqbiz.com/in/wp-content/themes/kane/assets/vendor/jquery.nav.js	(from http://tiqbiz.com/in/)
21:14:34	3011/3011	---M--	200	added ('OK')	application/javascript	etag:%221fc5a02-bc3-50b5558977580%22	http://tiqbiz.com/in/wp-content/themes/kane/assets/vendor/wow.js	C:/Users/dell%20pc/Desktop/tiqbiz/tiqbiz.com/in/wp-content/themes/kane/assets/vendor/wow.js	(from http://tiqbiz.com/in/)
21:14:35	1700/1700	---M--	200	added ('OK')	application/javascript	etag:%221fc59fd-6a4-50b555869aec0%22	http://tiqbiz.com/in/wp-content/themes/kane/assets/vendor/match-media.js	C:/Users/dell%20pc/Desktop/tiqbiz/tiqbiz.com/in/wp-content/themes/kane/assets/vendor/match-media.js	(from http://tiqbiz.com/in/)
21:14:45	58681/58681	---M--	200	added ('OK')	application/javascript	etag:%221fc5aff-e539-50b559ece5000%22	http://tiqbiz.com/in/wp-content/themes/kane/assets/vendor/video-js/video.js	C:/Users/dell%20pc/Desktop/tiqbiz/tiqbiz.com/in/wp-content/themes/kane/assets/vendor/video-js/video.js	(from http://tiqbiz.com/in/)
21:14:48	13081/13081	---M--	200	added ('OK')	application/javascript	etag:%221fc59fc-3319-50b55584b2a40%22	http://tiqbiz.com/in/wp-content/themes/kane/assets/vendor/jquery.videobackground.js	C:/Users/dell%20pc/Desktop/tiqbiz/tiqbiz.com/in/wp-content/themes/kane/assets/vendor/jquery.videobackground.js	(from http://tiqbiz.com/in/)
21:14:51	10795/10795	---M--	200	added ('OK')	application/javascript	etag:%221fc58bf-2a2b-50b563aac0bc0%22	http://tiqbiz.com/in/wp-content/themes/kane/assets/vendor/bigvideo/lib/bigvideo.js	C:/Users/dell%20pc/Desktop/tiqbiz/tiqbiz.com/in/wp-content/themes/kane/assets/vendor/bigvideo/lib/bigvideo.js	(from http://tiqbiz.com/in/)
21:14:51	685/685	---M--	200	added ('OK')	application/javascript	etag:%221fc3c0e-2ad-50b55104a8c40%22	http://tiqbiz.com/in/wp-content/themes/tiqbiz/common-override.js?ver=4.0	C:/Users/dell%20pc/Desktop/tiqbiz/tiqbiz.com/in/wp-content/themes/tiqbiz/common-overridef9b8.js	(from http://tiqbiz.com/in/)
21:14:52	757/757	---M--	200	added ('OK')	application/javascript	etag:%221fc55c5-2f5-50b54f9b37780%22	http://tiqbiz.com/in/wp-includes/js/comment-reply.min.js?ver=4.0	C:/Users/dell%20pc/Desktop/tiqbiz/tiqbiz.com/in/wp-includes/js/comment-reply.minf9b8.js	(from http://tiqbiz.com/in/)
21:14:57	23901/23901	---M--	200	added ('OK')	application/javascript	etag:%221fc55f9-5d5d-50b55509ac800%22	http://tiqbiz.com/in/wp-content/plugins/js_composer/assets/js/js_composer_front.js?ver=4.3.3	C:/Users/dell%20pc/Desktop/tiqbiz/tiqbiz.com/in/wp-content/plugins/js_composer/assets/js/js_composer_frontb523.js	(from http://tiqbiz.com/in/)
21:15:00	14916/14916	---M--	200	added ('OK')	application/javascript	etag:%221fc5af5-3a44-50b559e173500%22	http://tiqbiz.com/in/wp-content/themes/kane/assets/vendor/owl-carousel/owl.carousel.min.js	C:/Users/dell%20pc/Desktop/tiqbiz/tiqbiz.com/in/wp-content/themes/kane/assets/vendor/owl-carousel/owl.carousel.min.js	(from http://tiqbiz.com/in/)
21:15:02	6775/6775	---M--	200	added ('OK')	application/javascript	etag:%221fc5aef-1a77-50b559d9d2300%22	http://tiqbiz.com/in/wp-content/themes/kane/assets/vendor/nivo-lightbox/nivo-lightbox.min.js	C:/Users/dell%20pc/Desktop/tiqbiz/tiqbiz.com/in/wp-content/themes/kane/assets/vendor/nivo-lightbox/nivo-lightbox.min.js	(from http://tiqbiz.com/in/)
21:15:03	712/712	---M--	200	added ('OK')	image/png	etag:%221fc4bab-2c8-50b5579f86180%22	http://tiqbiz.com/in/wp-content/plugins/js_composer/assets/images/icons/address-book.png	C:/Users/dell%20pc/Desktop/tiqbiz/tiqbiz.com/in/wp-content/plugins/js_composer/assets/images/icons/address-book.png	(from http://tiqbiz.com/in/wp-content/plugins/js_composer/assets/css/js_composer.css?ver=4.3.3)
21:15:04	841/841	---M--	200	added ('OK')	image/png	etag:%221fc4bb0-349-50b5579f86180%22	http://tiqbiz.com/in/wp-content/plugins/js_composer/assets/images/icons/alarm-clock.png	C:/Users/dell%20pc/Desktop/tiqbiz/tiqbiz.com/in/wp-content/plugins/js_composer/assets/images/icons/alarm-clock.png	(from http://tiqbiz.com/in/wp-content/plugins/js_composer/assets/css/js_composer.css?ver=4.3.3)
21:15:04	556567/556567	---M--	200	added ('OK')	application/pdf	etag:%221fc646b-87e17-50b560c990080%22	http://tiqbiz.com/in/wp-content/uploads/sites/6/2014/11/tiqbiz_install-android.pdf	C:/Users/dell%20pc/Desktop/tiqbiz/tiqbiz.com/in/wp-content/uploads/sites/6/2014/11/tiqbiz_install-android.pdf	(from http://tiqbiz.com/in/)
21:15:04	694/694	---M--	200	added ('OK')	image/png	etag:%221fc4bb2-2b6-50b557a07a3c0%22	http://tiqbiz.com/in/wp-content/plugins/js_composer/assets/images/icons/anchor.png	C:/Users/dell%20pc/Desktop/tiqbiz/tiqbiz.com/in/wp-content/plugins/js_composer/assets/images/icons/anchor.png	(from http://tiqbiz.com/in/wp-content/plugins/js_composer/assets/css/js_composer.css?ver=4.3.3)
21:15:05	544/544	---M--	200	added ('OK')	image/png	etag:%221fc4bb7-220-50b557a07a3c0%22	http://tiqbiz.com/in/wp-content/plugins/js_composer/assets/images/icons/application-image.png	C:/Users/dell%20pc/Desktop/tiqbiz/tiqbiz.com/in/wp-content/plugins/js_composer/assets/images/icons/application-image.png	(from http://tiqbiz.com/in/wp-content/plugins/js_composer/assets/css/js_composer.css?ver=4.3.3)
21:15:05	590/590	---M--	200	added ('OK')	image/png	etag:%221fc4bc0-24e-50b557a262840%22	http://tiqbiz.com/in/wp-content/plugins/js_composer/assets/images/icons/arrow.png	C:/Users/dell%20pc/Desktop/tiqbiz/tiqbiz.com/in/wp-content/plugins/js_composer/assets/images/icons/arrow.png	(from http://tiqbiz.com/in/wp-content/plugins/js_composer/assets/css/js_composer.css?ver=4.3.3)
21:15:06	682/682	---M--	200	added ('OK')	image/png	etag:%221fc4bc4-2aa-50b557a262840%22	http://tiqbiz.com/in/wp-content/plugins/js_composer/assets/images/icons/asterisk.png	C:/Users/dell%20pc/Desktop/tiqbiz/tiqbiz.com/in/wp-content/plugins/js_composer/assets/images/icons/asterisk.png	(from http://tiqbiz.com/in/wp-content/plugins/js_composer/assets/css/js_composer.css?ver=4.3.3)
21:15:07	705/705	---M--	200	added ('OK')	image/png	etag:%221fc4bc6-2c1-50b557a44acc0%22	http://tiqbiz.com/in/wp-content/plugins/js_composer/assets/images/icons/auction-hammer.png	C:/Users/dell%20pc/Desktop/tiqbiz/tiqbiz.com/in/wp-content/plugins/js_composer/assets/images/icons/auction-hammer.png	(from http://tiqbiz.com/in/wp-content/plugins/js_composer/assets/css/js_composer.css?ver=4.3.3)
21:15:08	674/674	---M--	200	added ('OK')	image/png	etag:%221fc4bd9-2a2-50b557a727380%22	http://tiqbiz.com/in/wp-content/plugins/js_composer/assets/images/icons/balloon.png	C:/Users/dell%20pc/Desktop/tiqbiz/tiqbiz.com/in/wp-content/plugins/js_composer/assets/images/icons/balloon.png	(from http://tiqbiz.com/in/wp-content/plugins/js_composer/assets/css/js_composer.css?ver=4.3.3)
21:15:08	717/717	---M--	200	added ('OK')	image/png	etag:%221fc4bd0-2cd-50b557a44acc0%22	http://tiqbiz.com/in/wp-content/plugins/js_composer/assets/images/icons/balloon-buzz.png	C:/Users/dell%20pc/Desktop/tiqbiz/tiqbiz.com/in/wp-content/plugins/js_composer/assets/images/icons/balloon-buzz.png	(from http://tiqbiz.com/in/wp-content/plugins/js_composer/assets/css/js_composer.css?ver=4.3.3)
21:15:09	691/691	---M--	200	added ('OK')	image/png	etag:%221fc4bd4-2b3-50b557a633140%22	http://tiqbiz.com/in/wp-content/plugins/js_composer/assets/images/icons/balloon-facebook.png	C:/Users/dell%20pc/Desktop/tiqbiz/tiqbiz.com/in/wp-content/plugins/js_composer/assets/images/icons/balloon-facebook.png	(from http://tiqbiz.com/in/wp-content/plugins/js_composer/assets/css/js_composer.css?ver=4.3.3)
21:15:09	700/700	---M--	200	added ('OK')	image/png	etag:%221fc4bd8-2bc-50b557a633140%22	http://tiqbiz.com/in/wp-content/plugins/js_composer/assets/images/icons/balloon-twitter.png	C:/Users/dell%20pc/Desktop/tiqbiz/tiqbiz.com/in/wp-content/plugins/js_composer/assets/images/icons/balloon-twitter.png	(from http://tiqbiz.com/in/wp-content/plugins/js_composer/assets/css/js_composer.css?ver=4.3.3)
21:15:10	648/648	---M--	200	added ('OK')	image/png	etag:%221fc4bdd-288-50b557a727380%22	http://tiqbiz.com/in/wp-content/plugins/js_composer/assets/images/icons/battery-full.png	C:/Users/dell%20pc/Desktop/tiqbiz/tiqbiz.com/in/wp-content/plugins/js_composer/assets/images/icons/battery-full.png	(from http://tiqbiz.com/in/wp-content/plugins/js_composer/assets/css/js_composer.css?ver=4.3.3)
21:15:11	621/621	---M--	200	added ('OK')	image/png	etag:%221fc4bec-26d-50b557a90f800%22	http://tiqbiz.com/in/wp-content/plugins/js_composer/assets/images/icons/binocular.png	C:/Users/dell%20pc/Desktop/tiqbiz/tiqbiz.com/in/wp-content/plugins/js_composer/assets/images/icons/binocular.png	(from http://tiqbiz.com/in/wp-content/plugins/js_composer/assets/css/js_composer.css?ver=4.3.3)
21:15:11	688/688	---M--	200	added ('OK')	image/png	etag:%221fc4be0-2b0-50b557a90f800%22	http://tiqbiz.com/in/wp-content/plugins/js_composer/assets/images/icons/blue-document-excel.png	C:/Users/dell%20pc/Desktop/tiqbiz/tiqbiz.com/in/wp-content/plugins/js_composer/assets/images/icons/blue-document-excel.png	(from http://tiqbiz.com/in/wp-content/plugins/js_composer/assets/css/js_composer.css?ver=4.3.3)
21:15:13	700/700	---M--	200	added ('OK')	image/png	etag:%221fc4bee-2bc-50b557aa03a40%22	http://tiqbiz.com/in/wp-content/plugins/js_composer/assets/images/icons/blue-document-image.png	C:/Users/dell%20pc/Desktop/tiqbiz/tiqbiz.com/in/wp-content/plugins/js_composer/assets/images/icons/blue-document-image.png	(from http://tiqbiz.com/in/wp-content/plugins/js_composer/assets/css/js_composer.css?ver=4.3.3)
21:15:13	647/647	---M--	200	added ('OK')	image/png	etag:%221fc4bef-287-50b557aa03a40%22	http://tiqbiz.com/in/wp-content/plugins/js_composer/assets/images/icons/blue-document-music.png	C:/Users/dell%20pc/Desktop/tiqbiz/tiqbiz.com/in/wp-content/plugins/js_composer/assets/images/icons/blue-document-music.png	(from http://tiqbiz.com/in/wp-content/plugins/js_composer/assets/css/js_composer.css?ver=4.3.3)
21:15:13	577683/577683	---M--	200	added ('OK')	application/pdf	etag:%221fc63b3-8d093-50b560ce54bc0%22	http://tiqbiz.com/in/wp-content/uploads/sites/6/2014/11/tiqbiz_install-windows.pdf	C:/Users/dell%20pc/Desktop/tiqbiz/tiqbiz.com/in/wp-content/uploads/sites/6/2014/11/tiqbiz_install-windows.pdf	(from http://tiqbiz.com/in/)
21:15:14	763/763	---M--	200	added ('OK')	image/png	etag:%221fc4bf5-2fb-50b557abebec0%22	http://tiqbiz.com/in/wp-content/plugins/js_composer/assets/images/icons/blue-document-office.png	C:/Users/dell%20pc/Desktop/tiqbiz/tiqbiz.com/in/wp-content/plugins/js_composer/assets/images/icons/blue-document-office.png	(from http://tiqbiz.com/in/wp-content/plugins/js_composer/assets/css/js_composer.css?ver=4.3.3)
21:15:14	690/690	---M--	200	added ('OK')	image/png	etag:%221fc4c04-2b2-50b557abebec0%22	http://tiqbiz.com/in/wp-content/plugins/js_composer/assets/images/icons/blue-document-pdf.png	C:/Users/dell%20pc/Desktop/tiqbiz/tiqbiz.com/in/wp-content/plugins/js_composer/assets/images/icons/blue-document-pdf.png	(from http://tiqbiz.com/in/wp-content/plugins/js_composer/assets/css/js_composer.css?ver=4.3.3)
21:15:15	709/709	---M--	200	added ('OK')	image/png	etag:%221fc4c05-2c5-50b557add4340%22	http://tiqbiz.com/in/wp-content/plugins/js_composer/assets/images/icons/blue-document-powerpoint.png	C:/Users/dell%20pc/Desktop/tiqbiz/tiqbiz.com/in/wp-content/plugins/js_composer/assets/images/icons/blue-document-powerpoint.png	(from http://tiqbiz.com/in/wp-content/plugins/js_composer/assets/css/js_composer.css?ver=4.3.3)
21:15:16	691/691	---M--	200	added ('OK')	image/png	etag:%221fc4c0b-2b3-50b557add4340%22	http://tiqbiz.com/in/wp-content/plugins/js_composer/assets/images/icons/blue-document-word.png	C:/Users/dell%20pc/Desktop/tiqbiz/tiqbiz.com/in/wp-content/plugins/js_composer/assets/images/icons/blue-document-word.png	(from http://tiqbiz.com/in/wp-content/plugins/js_composer/assets/css/js_composer.css?ver=4.3.3)
21:15:16	635/635	---M--	200	added ('OK')	image/png	etag:%221fc4c19-27b-50b557aec8580%22	http://tiqbiz.com/in/wp-content/plugins/js_composer/assets/images/icons/bookmark.png	C:/Users/dell%20pc/Desktop/tiqbiz/tiqbiz.com/in/wp-content/plugins/js_composer/assets/images/icons/bookmark.png	(from http://tiqbiz.com/in/wp-content/plugins/js_composer/assets/css/js_composer.css?ver=4.3.3)
21:15:17	590/590	---M--	200	added ('OK')	image/png	etag:%221fc4c1e-24e-50b557aec8580%22	http://tiqbiz.com/in/wp-content/plugins/js_composer/assets/images/icons/camcorder.png	C:/Users/dell%20pc/Desktop/tiqbiz/tiqbiz.com/in/wp-content/plugins/js_composer/assets/images/icons/camcorder.png	(from http://tiqbiz.com/in/wp-content/plugins/js_composer/assets/css/js_composer.css?ver=4.3.3)
